COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
ARGENTINA,Río Negro	,Allen	,ARGENTINE,Río Negro	,Allen	,,,,,
ARGENTINA,Río Negro	,Cinco Saltos	,ARGENTINE,Río Negro	,Cinco Saltos	,,,,,
ARGENTINA,Río Negro	,El Bolsón	,ARGENTINE,Río Negro	,El Bolsón	,,,,,
ARGENTINA,Río Negro	,General Roca	,ARGENTINE,Río Negro	,General Roca	,,,,,
ARGENTINA,Río Negro	,San Carlos de Bariloche (Bariloche)	,ARGENTINE,Río Negro	,San Carlos de Bariloche (Bariloche)	,,,,,
ARGENTINA,Río Negro	,Viedma (- Carmen de Patagones)	,ARGENTINE,Río Negro	,Viedma (- Carmen de Patagones)	,,,,,
ARGENTINA,Río Negro	,Villa Regina	,ARGENTINE,Río Negro	,Villa Regina	,,,,,
ARGENTINA,Salta	,Embarcación	,ARGENTINE,Salta	,Embarcación	,,,,,
ARGENTINA,Salta	,Pichanal	,ARGENTINE,Salta	,Pichanal	,,,,,
ARGENTINA,Salta	,Profesor Salvador Mazza	,ARGENTINE,Salta	,Profesor Salvador Mazza	,,,,,
ARGENTINA,Salta	,Rosario de la Frontera	,ARGENTINE,Salta	,Rosario de la Frontera	,,,,,
ARGENTINA,Salta	,Rosario de Lerma	,ARGENTINE,Salta	,Rosario de Lerma	,,,,,
ARGENTINA,Salta	,Salta	,ARGENTINE,Salta	,Salta	,,,,,
ARGENTINA,Salta	,San José de Metán	,ARGENTINE,Salta	,San José de Metán	,,,,,
ARGENTINA,Salta	,San Ramón de la Nueva Orán (Orán)	,ARGENTINE,Salta	,San Ramón de la Nueva Orán (Orán)	,,,,,
ARGENTINA,Salta	,Tartagal	,ARGENTINE,Salta	,Tartagal	,,,,,
ARGENTINA,San Juan	,Caucete	,ARGENTINE,San Juan	,Caucete	,,,,,
ARGENTINA,San Juan	,San Juan	,ARGENTINE,San Juan	,San Juan	,,,,,
ARGENTINA,San Juan	,Villa General San Martín (- Campo Afuera)	,ARGENTINE,San Juan	,Villa General San Martín (- Campo Afuera)	,,,,,
ARGENTINA,San Luis	,Merlo	,ARGENTINE,San Luis	,Merlo	,,,,,
ARGENTINA,San Luis	,Villa Mercedes	,ARGENTINE,San Luis	,Villa Mercedes	,,,,,
ARGENTINA,Santa Cruz	,Caleta Olivia	,ARGENTINE,Santa Cruz	,Caleta Olivia	,,,,,
ARGENTINA,Santa Cruz	,El Calafate	,ARGENTINE,Santa Cruz	,El Calafate	,,,,,
ARGENTINA,Santa Cruz	,Las Heras	,ARGENTINE,Santa Cruz	,Las Heras	,,,,,
ARGENTINA,Santa Cruz	,Pico Truncado	,ARGENTINE,Santa Cruz	,Pico Truncado	,,,,,
ARGENTINA,Santa Cruz	,Río Gallegos	,ARGENTINE,Santa Cruz	,Río Gallegos	,,,,,
ARGENTINA,Santa Fe        ,Cañada de Gómez	,ARGENTINE,Santa Fe        ,Cañada de Gómez	,,,,,
