COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
NIGERIA,Oyo,"Oyo	",NIGERIA,Oyo,"Oyo	",,,,,
NIGERIA,Oyo,"Shaki	",NIGERIA,Oyo,"Shaki	",,,,,
NIGERIA,Plateau,"Jos	",NIGERIA,Plateau,"Jos	",,,,,
NIGERIA,Rivers,"Port Harcourt	",NIGERIA,Rivers,"Port Harcourt	",,,,,
NIGERIA,Rivers,"Abonnema	",NIGERIA,Rivers,"Abonnema	",,,,,
NIGERIA,Rivers,"Buguma	",NIGERIA,Rivers,"Buguma	",,,,,
NIGERIA,Sokoto,Sokoto,NIGERIA,Sokoto,Sokoto,,,,,
NIGERIA,Taraba,Wukari,NIGERIA,Taraba,Wukari,,,,,
NIGERIA,Taraba,"Jalingo	",NIGERIA,Taraba,"Jalingo	",,,,,
NIGERIA,"Yobe	","Damaturu	",NIGERIA,"Yobe	","Damaturu	",,,,,
NIGERIA,"Yobe	","Gashua	",NIGERIA,"Yobe	","Gashua	",,,,,
NIGERIA,"Zamfara	","Kaura Namoda	",NIGERIA,"Zamfara	","Kaura Namoda	",,,,,
NIGERIA,"Zamfara	","Gusau	",NIGERIA,"Zamfara	","Gusau	",,,,,
