COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
ETHIOPIA,Oromia,Sendafa,ETHIOPIA,Oromia,Sendafa,ETHIOPIA,Oromia,Sendafa,,
ETHIOPIA,Oromia,Hirna,ETHIOPIA,Oromia,Hirna,ETHIOPIA,Oromia,Hirna,,
ETHIOPIA,Oromia,Ginde Beret,ETHIOPIA,Oromia,Ginde Beret,ETHIOPIA,Oromia,Ginde Beret,,
ETHIOPIA,Oromia,Addis Alem ,ETHIOPIA,Oromia,Ejere,ETHIOPIA,Oromia,Ejere,,
ETHIOPIA,Oromia,Gore,ETHIOPIA,Oromia,Gore,ETHIOPIA,Oromia,Gore,,
ETHIOPIA,Oromia,Sire ,ETHIOPIA,Oromia,Sirie,ETHIOPIA,Oromia,Sirie,,
ETHIOPIA,Oromia,Dukem,ETHIOPIA,Oromia,Dukem,ETHIOPIA,Oromia,Dukem,,
ETHIOPIA,Oromia,Seka Chekorsa,ETHIOPIA,Oromia,Seka Chekorsa,ETHIOPIA,Oromia,Seka Chekorsa,,
ETHIOPIA,Oromia,Mega,ETHIOPIA,Oromia,Mega,ETHIOPIA,Oromia,Mega,,
ETHIOPIA,Oromia,Tinsaeberhan,ETHIOPIA,Oromia,Tinsaeberhan,ETHIOPIA,Oromia,Tinsaeberhan,,
ETHIOPIA,Oromia,Langano,ETHIOPIA,Oromia,Langano,ETHIOPIA,Oromia,Langano,,
ETHIOPIA,Oromia,Shek Hussein ,ETHIOPIA,Oromia,Anajina,ETHIOPIA,Oromia,Anajina,,
ETHIOPIA,Tigray,Mekele,ETHIOPIA,Tigray,Mekele,ETHIOPIA,Tigray,Mekele,,
ETHIOPIA,Tigray,Adigrat,ETHIOPIA,Tigray,Adigrat,ETHIOPIA,Tigray,Adigrat,,
ETHIOPIA,Tigray,Aksum ,ETHIOPIA,Tigray,Axum,ETHIOPIA,Tigray,Axum,,
ETHIOPIA,Tigray,Alamata,ETHIOPIA,Tigray,Alamata,ETHIOPIA,Tigray,Alamata,,
ETHIOPIA,Tigray,Adwa,ETHIOPIA,Tigray,Adwa,ETHIOPIA,Tigray,Adwa,,
ETHIOPIA,Tigray,Wikro ,ETHIOPIA,Tigray,Wukro,ETHIOPIA,Tigray,Wukro,,
ETHIOPIA,Tigray,Maychew,ETHIOPIA,Tigray,Maychew,ETHIOPIA,Tigray,Maychew,,
ETHIOPIA,Tigray,Humera ,ETHIOPIA,Tigray,Himora ,ETHIOPIA,Tigray,Himora ,,
ETHIOPIA,Tigray,Shiraro,ETHIOPIA,Tigray,Shiraro,ETHIOPIA,Tigray,Shiraro,,
ETHIOPIA,Tigray,Korem,ETHIOPIA,Tigray,Korem,ETHIOPIA,Tigray,Korem,,
ETHIOPIA,Tigray,Abi Adi,ETHIOPIA,Tigray,Abi Adi,ETHIOPIA,Tigray,Abi Adi,,
ETHIOPIA,Tigray,Mehoni ,ETHIOPIA,Tigray,Mekhoni,ETHIOPIA,Tigray,Mekhoni,,
ETHIOPIA,Tigray,May Kadera,ETHIOPIA,Tigray,May Kadera,ETHIOPIA,Tigray,May Kadera,,
